location,reef,lat,lon,specimen_boxID,specimen_boxInternalID,specimen_notes,genotype,clone_group,diseaseResistance_H,diseaseResistance_D,diseaseResistance_categorical,fds_H1,fds_H3,fds_H4,fds_H5,fds_D1,fds_D2,fds_D3,fds_D4,fds_D5,wgs_reads,wgs_pctMissing,mRNA_T3_D1,mRNA_T7_D1,mRNA_T3_D2,mRNA_T7_D2,mRNA_T3_D4,mRNA_T7_D4,mRNA_T3_H1,mRNA_T7_H1,mRNA_T3_H4,mRNA_T7_H4,mRNA_T3_H5,mRNA_T7_H5,miRNA_T3_D1,miRNA_T7_D1,miRNA_T3_D2,miRNA_T7_D2,miRNA_T3_D4,miRNA_T7_D4,miRNA_T3_H1,miRNA_T7_H1,miRNA_T3_H4,miRNA_T7_H4,miRNA_T3_H5,miRNA_T7_H5,16s_T0_D,16s_T0_H,16s_T0,16s_T3_D1,16s_T3_D2,16s_T3_D4,16s_T3_H1,16s_T3_H3,16s_T3_H4,16s_T3_H5,16s_T7_D1,16s_T7_D2,16s_T7_D3,16s_T7_D4,16s_T7_D5,16s_T7_H1,16s_T7_H3,16s_T7_H4,16s_T7_H5,rad_ID,rad_sampleName,thermal_tolerance,vanWoesik_corals,vanWoesik_pctSurvival,vanWoesik_minWeeks,vanWoesik_maxWeeks,crf_corals,crf_pctSurvival,crf_minWeeks,crf_maxWeeks,cunning_ID,vanWoesik_ID,vollmer_ID
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.1895388237541,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs47,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.27168543251025,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs5,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.46363904070873,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs53,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.0283632962411,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs54,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.2028003900097,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs55,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.59377804375364,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs56,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.79493813240228,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs57,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.8843934614943,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs58,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.09355860027222,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs59,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.1497989809663,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs6,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.81780188749536,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs60,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.0136069302256,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs61,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.90572199524448,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs64,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.071273016279,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs69,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.7587744385973,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs70,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.94103249172753,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs74,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.4011832950549,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs75,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.1398310978684,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs76,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.93640323605985,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs82,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.53414219560267,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs83,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.35765748470743,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs86,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.8849803811073,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs87,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.06481517271163,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs9,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.69417533879897,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs93,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.91365211679684,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs94,NA,NA
Florida,NA,NA,NA,NA,NA,NA,NSU_kjs99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.09880638027569,NA,NA,NA,NA,NA,NA,NA,NA,NSU_kjs99,NA,NA
Florida,NA,NA,NA,3,45,NA,PK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,48,48,NA,NA,NA,NA,NA,CRF_PK1,NA
Florida,NA,NA,NA,NA,NA,NA,RR_Acer120RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.54618963604224,NA,NA,NA,NA,NA,NA,NA,NA,RR_Acer120RR,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_Acer121RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.3943332261592,NA,NA,NA,NA,NA,NA,NA,NA,RR_Acer121RR,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_Acer122RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.01674074426346,NA,NA,NA,NA,NA,NA,NA,NA,RR_Acer122RR,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_Acer123RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.238575409416,NA,NA,NA,NA,NA,NA,NA,NA,RR_Acer123RR,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_Acer126RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.41894126969214,NA,NA,NA,NA,NA,NA,NA,NA,RR_Acer126RR,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_CM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.752236468616,NA,NA,NA,NA,NA,NA,NA,NA,RR_CM5,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_CM6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.06744441971347,NA,NA,NA,NA,NA,NA,NA,NA,RR_CM6,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.69642216219944,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM12,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.62594301623746,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM13,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7880359220804,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM19,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.18836938825399,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM20,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.01857561133295,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM5,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.2449706762862,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM6,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.82436695615236,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM7,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_FM9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.25574876443173,NA,NA,NA,NA,NA,NA,NA,NA,RR_FM9,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_K1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.35679157333493,NA,NA,NA,NA,NA,NA,NA,NA,RR_K1,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_K2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.3579980386901,NA,NA,NA,NA,NA,NA,NA,NA,RR_K2,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_K3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.90165112422667,NA,NA,NA,NA,NA,NA,NA,NA,RR_K3,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_KW15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1393084057391,NA,NA,NA,NA,NA,NA,NA,NA,RR_KW15,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_KW5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.0380399166673,NA,NA,NA,NA,NA,NA,NA,NA,RR_KW5,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_M10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.83927821830335,NA,NA,NA,NA,NA,NA,NA,NA,RR_M10,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_M7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.76124005931916,NA,NA,NA,NA,NA,NA,NA,NA,RR_M7,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.49141797850663,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML1,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.1748448307224,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML3,NA,NA
